id:ID,label:LABEL,name,concept,value,normalized_value,value_type,unit_ref,source_file,dimensions,description
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_cdd23e895a45,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,481768,481768,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken3""}",
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_4fb1e30d6d6b,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,230823005,230823005,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken4""}",
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_2216f85e169f,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,80000,80000,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken5""}",
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_f25dbac4022d,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,80000,80000,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken6""}",
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_47774b1d4da4,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,473923,473923,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken7""}",
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_1fcb41eb6c3a,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,3465279,3465279,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken8""}",
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_58f64edaf361,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,32310141,32310141,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken9""}",
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_910e7d7cec02,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,140000,140000,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken10""}",
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_489e5d74aa74,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,746594,746594,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken11""}",
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_2ed346371d3d,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,29852572,29852572,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken12""}",
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_156347c7590b,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,27542500,27542500,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken13""}",
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_37f103f85735,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,611086,611086,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken14""}",
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_239ba60b2272,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,200000,200000,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken15""}",
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_abbcfd7df969,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,808317,808317,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken16""}",
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_af699e30ef6b,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,70000,70000,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken17""}",
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_2ea3186a8f6f,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,200000,200000,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken18""}",
Fact_INFOSYS_PercentageOfFemaleBoardOfDirectors_2025_829cb6483f0f,ESGMetric;Fact,INFOSYS PercentageOfFemaleBoardOfDirectors (2025),PercentageOfFemaleBoardOfDirectors,0.2223,0.2223,percentage,pure,FY2025-26.xml,{},
Fact_INFOSYS_TotalEnergyConsumedFromRenewableSources_2025_cfa5b80cbbbf,ESGMetric;Fact,INFOSYS TotalEnergyConsumedFromRenewableSources (2025),TotalEnergyConsumedFromRenewableSources,640111,640111,numeric,Gigajoule,FY2025-26.xml,{},
Fact_INFOSYS_TotalEnergyConsumedFromRenewableSources_2025_8d9e0ff75aed,ESGMetric;Fact,INFOSYS TotalEnergyConsumedFromRenewableSources (2025),TotalEnergyConsumedFromRenewableSources,585702,585702,numeric,Gigajoule,FY2025-26.xml,{},
Fact_INFOSYS_NumberOfFemaleEmployeesOrWorkers_2023_12d858e66bcb,ESGMetric;Fact,INFOSYS NumberOfFemaleEmployeesOrWorkers (2023),NumberOfFemaleEmployeesOrWorkers,104118,104118,percentage,pure,FY2023-24.xml,{},
Fact_INFOSYS_NumberOfFemaleEmployeesOrWorkers_2023_45dac9820188,ESGMetric;Fact,INFOSYS NumberOfFemaleEmployeesOrWorkers (2023),NumberOfFemaleEmployeesOrWorkers,108418,108418,percentage,pure,FY2023-24.xml,{},
Fact_INFOSYS_TotalEnergyConsumedFromRenewableSources_2023_29ebd5e75bf5,ESGMetric;Fact,INFOSYS TotalEnergyConsumedFromRenewableSources (2023),TotalEnergyConsumedFromRenewableSources,485753,485753,numeric,Gigajoule,FY2023-24.xml,{},
Fact_INFOSYS_TotalEnergyConsumedFromRenewableSources_2023_bba64c785909,ESGMetric;Fact,INFOSYS TotalEnergyConsumedFromRenewableSources (2023),TotalEnergyConsumedFromRenewableSources,359644,359644,numeric,Gigajoule,FY2023-24.xml,{},
Fact_INFOSYS_TotalVolumeOfWaterWithdrawal_2023_2c72e85bb424,ESGMetric;Fact,INFOSYS TotalVolumeOfWaterWithdrawal (2023),TotalVolumeOfWaterWithdrawal,2261619,2261619,numeric,Kiloliters,FY2023-24.xml,{},
Fact_INFOSYS_TotalVolumeOfWaterWithdrawal_2023_b8a3e1598a4c,ESGMetric;Fact,INFOSYS TotalVolumeOfWaterWithdrawal (2023),TotalVolumeOfWaterWithdrawal,2274679,2274679,numeric,Kiloliters,FY2023-24.xml,{},
Fact_INFOSYS_TotalScope1Emissions_2023_fa8b067d64d1,ESGMetric;Fact,INFOSYS TotalScope1Emissions (2023),TotalScope1Emissions,7150,7150,numeric,tCO2e,FY2023-24.xml,{},
Fact_INFOSYS_TotalScope1Emissions_2023_6eaca003c598,ESGMetric;Fact,INFOSYS TotalScope1Emissions (2023),TotalScope1Emissions,8593,8593,numeric,tCO2e,FY2023-24.xml,{},
Fact_INFOSYS_TotalScope2Emissions_2023_e9f9b619633e,ESGMetric;Fact,INFOSYS TotalScope2Emissions (2023),TotalScope2Emissions,55881,55881,numeric,tCO2e,FY2023-24.xml,{},
Fact_INFOSYS_TotalScope2Emissions_2023_8d25ad972c9d,ESGMetric;Fact,INFOSYS TotalScope2Emissions (2023),TotalScope2Emissions,62352,62352,numeric,tCO2e,FY2023-24.xml,{},
Fact_INFOSYS_TotalWasteGenerated_2023_77ab562d4982,ESGMetric;Fact,INFOSYS TotalWasteGenerated (2023),TotalWasteGenerated,49583.58,49583.58,percentage,Tonne,FY2023-24.xml,{},
Fact_INFOSYS_TotalWasteGenerated_2023_dbcc436938f3,ESGMetric;Fact,INFOSYS TotalWasteGenerated (2023),TotalWasteGenerated,21059.77,21059.77,percentage,Tonne,FY2023-24.xml,{},
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_9e7e99eb88bd,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,2950538,2950538,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken1""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_e060ae83f04e,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,44485752,44485752,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken2""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_43204694ded9,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,2809960,2809960,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken3""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_8e80bfaf1e97,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,160772,160772,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken4""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_5262606708ae,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,120757,120757,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken5""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_0a0fc73f3246,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,164494,164494,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken6""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_55ee59fd0ad8,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,290566,290566,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken7""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_e197f44a9e44,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,8048101,8048101,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken8""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_ee987cc9fe7d,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,8017621,8017621,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken9""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_e6d8dbdb749a,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,175710,175710,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken10""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_c5546fc79162,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,330703,330703,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken11""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_fc97057228b4,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,123446,123446,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken12""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_c224deb0b96a,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,191473,191473,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken13""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_5cd3711775ce,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,100000,100000,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken14""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_de6f223a3844,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,134812,134812,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken15""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_950b2818798f,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,20442896,20442896,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken16""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_881694835311,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,635719,635719,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken17""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_7d05c968e5df,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,407311,407311,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken18""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_534dd185d6fc,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,2513097,2513097,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken19""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_bfb113380a1f,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,43124544,43124544,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken20""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_3c0c597b2142,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,658545,658545,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken21""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_988e4679f8b8,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,387771,387771,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken22""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_d8fd470b5f9e,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,17300906,17300906,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken23""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_43f882d81aee,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,3353688,3353688,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken24""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_282fc7840083,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,3786941,3786941,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken25""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_500018812e23,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,293329,293329,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken26""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_4b7dcebd6215,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,411478,411478,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken27""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_2315f00472c2,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,189477,189477,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken28""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_0b4f0778ed3a,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,143000,143000,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken29""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_6b782f423c0c,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,187565,187565,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken30""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_069dc45dda23,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,239129,239129,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken31""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_a030a5a34585,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,4282332,4282332,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken32""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_bf10bfe1adb1,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,4843115,4843115,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken33""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_4e85cba2cc21,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,10965421,10965421,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken34""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_c5a1426202bd,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,4225801,4225801,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken35""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_48b5e2e0e4ab,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,7581307,7581307,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken36""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_07b768d18a14,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,143244,143244,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken37""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_f0c7283f5173,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,219848,219848,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken38""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_dea0cfe9863a,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,1090135,1090135,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken39""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_2e31765538e4,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,105994,105994,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken40""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_0baae8b81bc1,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,106106,106106,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken41""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_e60d28121b39,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,279765,279765,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken42""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_ebcf9fc5fb58,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,8362087,8362087,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken43""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_934a25ef96e9,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,3861016,3861016,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken44""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_379239267872,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,338831,338831,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken45""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2023_46eb8854f019,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,1177248,1177248,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken46""}",
Fact_INFOSYS_PercentageOfFemaleBoardOfDirectors_2024_87143f497f83,ESGMetric;Fact,INFOSYS PercentageOfFemaleBoardOfDirectors (2024),PercentageOfFemaleBoardOfDirectors,0.2223,0.2223,percentage,pure,FY2024-25.xml,{},
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_89cad17ef71b,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,4621485,4621485,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken68""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_11761481a1af,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,426032,426032,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken69""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_e6ff27a28737,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,6211485,6211485,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken70""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_eb1b5b2891eb,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,6315485,6315485,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken71""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_b9f16fca535f,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,288007,288007,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken72""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_a5ebb348dbb3,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,296485,296485,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken73""}",
Fact_INFOSYS_AmountSpentForCSRProjectsUndertaken_2024_3b9523699d5f,ESGMetric;Fact,INFOSYS AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,219385,219385,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken74""}",
